id,channelId,title,thumbUrl,description,publishDate,viewCount,comments,likes,dislikes,responseCode
UgzkHo1hE7V-s_CuZot4AaABAg,,oMsLffZuMe8,UCwWXRTcdCD3fPsWfNC4dN1Q,@hectorjuarez2801,https://yt3.ggpht.com/ytc/AIdro_le05X0TWmXmSSGYc12eOhiq1yh5wEqwa5A0xhK0g9kdg=s48-c-k-c0x00ffffff-no-rj,2022-10-11T18:31:10,Como guatemalteco estoy en contra ello tienen todo el derecho de buscar una vida mejor ya que su maldito gobierno dictador no es capaz  de ayudar a su pueblo,0,false,0,
UgxGkYjEDLrP3_bPe_B4AaABAg,,oMsLffZuMe8,UCKk1bE-SgZSn0o7elheVcVQ,@anonimu480,https://yt3.ggpht.com/ytc/AIdro_lN1r14JyVE1HV827fOA4jwcUpML9JATe2vub3wBZwgdO1_u1mEpcWHSejRd9oj5lcaaA=s48-c-k-c0x00ffffff-no-rj,2022-10-10T18:48:33,POR  QUE  NO  DEJAN  ENTRAR  A  LOS  VENEZOLANOS  SI  SOLO  ELLOS  VAN  DE  TRANSITO  PARA  LLEGAR  A  LOS  ESTADOS  UNIDOS  O  SERA  QUE  GUATEMALA  RECIBE  ORDENES  DE  WASHINGTON  Y  LE   TIENE   MIEDO  A  LOS  EEUU,0,false,1,
UgwwrYb0gwUXjvjZnzd4AaABAg,,oMsLffZuMe8,UCNftd5zjD-eMeF4NypVw6Pg,@elenajoseph3594,https://yt3.ggpht.com/ytc/AIdro_lYTK2T49PfDQ-aFQ1F06l2jVJKCgjcTSsAd3iL33oXy60=s48-c-k-c0x00ffffff-no-rj,2022-10-10T13:08:07,"Ya no vienen corriendo, por nececidad, ya vienen por ambicion a USA",0,false,0,
UgyE-F3KyOaaLXUEyE94AaABAg,,oMsLffZuMe8,UCNThMM7pu7L4tFCF7CulhVw,@jossy8546,https://yt3.ggpht.com/EI1ZDVVRvKN_Ro-EQaA4AnKf9KHOsAYaqGYwL34bbNYiXIzfSFP8rUz-Q2efMTXglC9oVBUugQ=s48-c-k-c0x00ffffff-no-rj,2022-10-10T09:47:29,Gracias a Dios,0,false,0,
UgzX-XV16IT5mlQ0kdN4AaABAg,,oMsLffZuMe8,UC8qNC0lbPBRA9JxnZTITFFw,@stargazer9369,https://yt3.ggpht.com/ytc/AIdro_mMjAOpRcRsOlpiRRQ3zVgy893tGFcLjTNywmrn4rk=s48-c-k-c0x00ffffff-no-rj,2022-10-10T04:04:06,"Quizás Fox News no publica esta noticia porque esta noticia hace que Joe Biden se vea mejor, y Fox News por lo general publica contenido que gira y hace que Joe Biden se vea peor.",0,false,0,
Ugw_Pd_lNhw9AHziUSV4AaABAg,,oMsLffZuMe8,UCqjawajmIU5cDZHTwcXHfZg,@lchivasl,https://yt3.ggpht.com/ytc/AIdro_kwcC5ZlSDkTkFOl5joqCj3KsCkqoc_K3hAz7h45VM=s48-c-k-c0x00ffffff-no-rj,2022-10-10T01:15:27,visa pa entrar a esa 💩💩💩💩 de pais hahahaha!! se las regalo!!,0,false,0,
Ugy0AuiSmtF_MnY7Q-B4AaABAg,,oMsLffZuMe8,UCKVVAr-h3pH37aeX8GMzjcQ,@LuisMartinez-zf1wp,https://yt3.ggpht.com/ytc/AIdro_l03znDtMLGcQL2OJvktMabk1OYt2FbVGiMEErF2_hMAg=s48-c-k-c0x00ffffff-no-rj,2022-10-10T01:03:49,Q horror y hasta les gusta q los traten bien en mexico....por eso la mayoría los ABUSAN...,0,false,0,
Ugy-Bkaw9AXfgSndw_V4AaABAg,,oMsLffZuMe8,UCwQ6Zy6k8LdVwzQYaOqa4sg,@waleskadiaz2393,https://yt3.ggpht.com/rI4uvXF5kNI4vzs8lwRPPRwfd-Wwa5kie7Y1gFwV9m5hRfmdMcpRFi7ZjysJmLvxn0jjDgWo=s48-c-k-c0x00ffffff-no-rj,2022-10-10T01:00:10,🎉🎉🎉🎉,0,false,0,
UgyZoKnaSjydKYrtE014AaABAg,,oMsLffZuMe8,UCLrZ9ZkQexYK9Ru2JEo_u7g,@saragonzalez5102,https://yt3.ggpht.com/ytc/AIdro_nD4eqAJumlRY_oWTK1WIh8KhjRNdgpfcAnNrWihB0=s48-c-k-c0x00ffffff-no-rj,2022-10-10T00:29:12,"Es qué son un problema para los países y no respetan las leyes de esos países menos van a respetar las de los 🇺🇸 y unos mienten para qué les den asilo en los 🇺🇸 y según quieren trabajar y qué les proporcionen todo llegan con exigencias la persona qué quiere trabajar, trabaja y no anda dando lastimas y quejándose.",0,false,0,
UgxLJIAjPNWdP00Zb914AaABAg,,oMsLffZuMe8,UCq8S6un8g1Cglx35LbvPtKA,@stephaniemandarin2,https://yt3.ggpht.com/OyXP2t4w28wq3RXbJsjPA9Vd4ve_TM46NvWXwyMuTCCa-Uhs6dXRuWMPhgAgqekCP3k21o_oMw=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:16:52,La mayoria de emigrantes estan llegando a USA a pedir limosna en las esquinas y durmirndo en la calle no encuentran trabajo sin documentos,0,false,0,
Ugx3KQTQmBsJvyn3vrx4AaABAg,,oMsLffZuMe8,UCXI06eeX75xpB8wNH29GK9g,@flower5396,https://yt3.ggpht.com/fumc-B2V5uxHupYfKsyfkuXdQuHJALa_Lp-D1PoiWzua4QPapUZUkrJaOENglBcpx3xcy9kTGQ=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:23:26,...pero cuando EEUU deporta son racistas!,0,false,0,
UgyY1aby3kqQdsPc3z54AaABAg,,oMsLffZuMe8,UCzMaLkBOe_YiSng54u3FehQ,@jacobobejarano2217,https://yt3.ggpht.com/ytc/AIdro_kdf5v1jf9SErq6BMqqQQS7ylP7tk5BZKzdbP8Nz2g=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:15:49,No sean injusto si no es en su  país Guatemala k se van a kedar no sean malos😡😡😡,0,false,1,
Ugz4F1zdXHH6AhztXcl4AaABAg,,oMsLffZuMe8,UCklJpvgx6xMMIWMx3OrNW9Q,@soymarquensegt5025,https://yt3.ggpht.com/ytc/AIdro_n7wjl7WmBlf0OfJ_HyW-VPouF55ffoZoOi_2B-sdNgj10=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:12:53,Ciempre he dicho que guatemala es muy obediente a estados unido porque lo que le Dice EEUU. a guatemala .guatemala todo lo obedece si no lo obedese EEUU lo castiga a guate por eso guate no esta indepandisado al 100 por ciento,0,false,0,
UgwjVL--Qfg0NdYra394AaABAg,,oMsLffZuMe8,UCwpZwWYJocYZltTnLzI4o-w,@jaimesosa6750,https://yt3.ggpht.com/ytc/AIdro_mZTaHB_dUrjdxVPzWHPSBBiQ8yLcuryhd4EkW86K1c1ICS_z_qpEkyUfbcf4p_XGWlCw=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:09:35,"No cabe duda que el peor enemigo de un latinoamericano es otro, y es una cadena que el país que está más al norte se va &quot;pasando la bolita&quot; a su vecino del sur y así sucesivamente",0,false,0,
UgxGPysU44sZvBlNfZ14AaABAg,,oMsLffZuMe8,UCRibiP8uj9FGDao951hLZdQ,@johnhernandez6876,https://yt3.ggpht.com/ytc/AIdro_n-nj7i_RCaHnEh709y9FhNJsaLmeGa60BZwHvyOH8em1s=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:04:43,Tren de Aragua ya quiere tomarse E.E.U.U pero los supremacistas blancos se lo impedirán,0,false,0,
UgxhBfGh87jzdL4A9Fd4AaABAg,,oMsLffZuMe8,UCZaGM8N5RDsQZlN9vpAyhwQ,@chabelisiglesias7264,https://yt3.ggpht.com/ytc/AIdro_kobtIKB48kYbyoIbTaEMN7k6Obdij_-kVeSMbC28jaAlf34P-acLGJTORMNvUS62PM0Q=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:02:45,"Se les vino toda vzla a usa 🇺🇸, abusadores !",0,false,0,
UgwiF0lF1At-jMmFE0V4AaABAg,,oMsLffZuMe8,UC2xXXmvTDpdVtMM7lYUZtQg,@danilojovel7236,https://yt3.ggpht.com/pIhHVnEdFqPetcUVFCjEzU6ZjzhViDhNOqA--BsAwY39Zl0-crvFeizuVlKvP7E9lgj2MK_ySg=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:01:25,Cuando llegan a 🇺🇸 se les olvida como vienen son chismosos y se creen mas que la gente..🫘 🏳️‍🌈🇻🇪,0,false,0,
Ugx9lZGC3OP9WHZgKOp4AaABAg,,oMsLffZuMe8,UCNoF5A1tsWXyOruPob2D-0w,@moveland7666,https://yt3.ggpht.com/ytc/AIdro_nUWJbkbxzErppVbq26JQwnO2CyBqL8WBUzUKcdcS0=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:54:24,"El problema es que , que pueden hacer en estados unidos.. allá no quieren más migrantes. Y unos se quedan aquí en Guatemala y cometen asaltos , robos. Por eso los agarra la autoridad y los devuelve a la frontera.",0,false,0,
UgzADXAwiAuI7Ej3EVJ4AaABAg,,oMsLffZuMe8,UCBNndRCHM8wkGP1WLxLMzJA,@junior7736,https://yt3.ggpht.com/ytc/AIdro_mnHqUY0FTKsamoZjH0P9tQoBWlZXzGsND_80ZbUCQumHxnzproI3u1-WllQUnlU-r34g=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:37:02,🤔,0,false,0,
UgzIfnccMkevhmFzNvx4AaABAg,,oMsLffZuMe8,UCSNCEpLvlbXquL9np-46EnA,@edicksongonzalez4187,https://yt3.ggpht.com/ytc/AIdro_lTR6YRryifaLAhlLbKZFGXmFN1riAnTOlVQDYqNrZypS8=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:32:35,"porque hay tontos VENEZOLANOS emigrando si aqui en VENEZUELA queríamos PATRIA, SOCIALISMO o MUERTE........Y los VENEZOLANOS quiere llegar a los ESTADOS UNIDOS es porque creen que allá no hay pobreza, creen que como en los ESTADOS UNIDOS se cobra en DOLARES van a ser RICO en 6 dias",0,false,0,
UgyxK449D2jrg5OgmuJ4AaABAg,,oMsLffZuMe8,UCgqY-STLrv47mQmQlECASMQ,@davidaguillenquiroz8239,https://yt3.ggpht.com/ytc/AIdro_mmsD-lV1KwwETxT6mmremZdbV8RUlIGafNT-jYKHLRNAtUV3Th-FV9QR6jqDcCNsX9gA=s48-c-k-c0x00ffffff-no-rj,2022-10-09T20:54:22,"Que hipocresía de Mejico y los países centroamericanos,  no permiten solo el tránsito de ciudadanos de otros países, son inhumanos doble moral, pero si quieren que EE,UU. tenga siempre a los ilegales ahi.",0,false,0,
UgxOfoFuEyIf79h7Fat4AaABAg.9h9zXyXVYZc9hAGJI0RPP0,UgxOfoFuEyIf79h7Fat4AaABAg,oMsLffZuMe8,UCPsD3xV9exykAO7mzHLAkLw,@aquilesanomar10K,https://yt3.ggpht.com/3OsVL_2GAbeOl2Glai5npOkL-sBvPoXgAz0d_iHJwpFBprjiQcblr18cqsQMO305LjxrZO7dIlk=s48-c-k-c0x00ffffff-no-rj,2022-10-14T11:34:08,"Otro concierto de Olga Tañón en el POliedro para recabar fondos para los venezolanos deportados , tan bonita Venezuela con el chavizmo y Maduro un paraiso de ensueño",0,true,,
Ugy2f-lgfcuZsJZf8E94AaABAg.9h8X7YKMsoi9hI-si5g9i2,Ugy2f-lgfcuZsJZf8E94AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:44:29,Jajajaja esa es una gran mentira Guatemala teniendo la potencia mundial más cerca van a ir aún país que ya no existe jajaja qué buen chiste jajaka,0,true,,
UgyWaU8QQkBNwuVbGgF4AaABAg.9h7vlXuYHsA9h8r9WPqofG,UgyWaU8QQkBNwuVbGgF4AaABAg,oMsLffZuMe8,UCd4r3Zwwsi7mP9CeMiB7ZdA,@britos5955,https://yt3.ggpht.com/ytc/AIdro_ncWjF6ELdgcuIjcujQyuEZTAeeGPZ80mMWsDh6pOqDtSqYtvfyOWPvp61gMoyzrzthrw=s48-c-k-c0x00ffffff-no-rj,2022-10-13T22:26:23,😭😭😭,0,true,,
UgyWaU8QQkBNwuVbGgF4AaABAg.9h7vlXuYHsA9hAVNwNQZma,UgyWaU8QQkBNwuVbGgF4AaABAg,oMsLffZuMe8,UCYrm0rFeWbfNYdb6wyPYjwg,@exseminaristacatolicofelip1257,https://yt3.ggpht.com/MEKXmuYz9gGKEttvBGDhrL_4m4OXzBLFzzsARwL403N_HE3DmhDpweppt27Mt-qc9X02ZJPSaA=s48-c-k-c0x00ffffff-no-rj,2022-10-14T13:45:51,Guatemala no tiene que ser responsable de los migrantes. Ellos son los que no respetan,0,true,,
UgzovCo7opPc6k-cRm94AaABAg.9h3_TvMQWTe9h6zG_dCjRZ,UgzovCo7opPc6k-cRm94AaABAg,oMsLffZuMe8,UCNsOe5AikqHl8hhbhl4Wk3Q,@thamybelmonte112,https://yt3.ggpht.com/ytc/AIdro_kK1lBFlN8pk1UoAl5ztLXNi-_ZQ2Nfbm31_nOHQLjhJ1g=s48-c-k-c0x00ffffff-no-rj,2022-10-13T04:58:46,mira en el pasado cuando Venezuela no tenía este problema económico y socialista los colombianos hacían lo mismo migraban a Venezuela a delinquir ..,0,true,,
UgxGkYjEDLrP3_bPe_B4AaABAg.9h0jqVXL69u9h1HH1eGj1q,UgxGkYjEDLrP3_bPe_B4AaABAg,oMsLffZuMe8,UC8X2oLjIFyKLMMDnBwbMXlw,@MartinGarrixGT,https://yt3.ggpht.com/ytc/AIdro_ldN2w9KTSRiF6kL4LvIF-sBUhu7PG0wIMusNL0xaBGrw=s48-c-k-c0x00ffffff-no-rj,2022-10-10T23:49:24,Reciba o no reciba órdenes las leyes de respetan. Nuestro índice de homicidios subió por este problema de la migración. Estábamos bajando en el índice y otra vez volvimos a subir.<br><br>Hasta que no vea ese problema con sus propios ojos dejará de verlos de esa manera.,0,true,,
UgyOBGBAQVaUn_wglmx4AaABAg.9h0j09JHW949h1GP5xn9tY,UgyOBGBAQVaUn_wglmx4AaABAg,oMsLffZuMe8,UC8X2oLjIFyKLMMDnBwbMXlw,@MartinGarrixGT,https://yt3.ggpht.com/ytc/AIdro_ldN2w9KTSRiF6kL4LvIF-sBUhu7PG0wIMusNL0xaBGrw=s48-c-k-c0x00ffffff-no-rj,2022-10-10T23:41:46,Si pero que respeten y pasen ordenadamente. Primero van las leyes de un país y su soberanía. Nadie está sobre alguna ley.,0,true,,
UgybhQsYvgJ5hKdrQMd4AaABAg.9h04aIgIT2E9hFWERZ5Dkt,UgybhQsYvgJ5hKdrQMd4AaABAg,oMsLffZuMe8,UCKQHKHkPqzHwarbTz3OLMBA,@edgarsanchez8494,https://yt3.ggpht.com/ytc/AIdro_kicYPJm_GZvulWaFJhvzyrGatfOnu3kKaQd40Gxpc=s48-c-k-c0x00ffffff-no-rj,2022-10-16T12:29:29,Investiga. Venezuela es colonia cubana y Maduro es solo un titere.,0,true,,
UgwmHn6bHhH__nXF_gR4AaABAg.9h04XrxWkAp9h1GWu_ico7,UgwmHn6bHhH__nXF_gR4AaABAg,oMsLffZuMe8,UC8X2oLjIFyKLMMDnBwbMXlw,@MartinGarrixGT,https://yt3.ggpht.com/ytc/AIdro_ldN2w9KTSRiF6kL4LvIF-sBUhu7PG0wIMusNL0xaBGrw=s48-c-k-c0x00ffffff-no-rj,2022-10-10T23:42:50,Si pasaran ordenadamente y de forma legal sería distinto. Pero como quieren pasar sobre la autoridad ahí si no. Primero van las leyes de un país y su soberanía. Esto debieron enseñárselo en primaria.,0,true,,
UgwmHn6bHhH__nXF_gR4AaABAg.9h04XrxWkAp9h6EnFuMgEE,UgwmHn6bHhH__nXF_gR4AaABAg,oMsLffZuMe8,UCYaz0TyZ23Y88jjgq1arzIQ,@yeseniasanabria7180,https://yt3.ggpht.com/ytc/AIdro_l_C19Jsbde4qHCLM1XVZ_nSvdFGbKu_qQClxuTXl4_xZ-dn43AHADrvwf4kW35xk71gA=s48-c-k-c0x00ffffff-no-rj,2022-10-12T22:03:56,@@MartinGarrixGT no seas ridícula,0,true,,
UgzjEf6qlV5N33I8XQl4AaABAg.9h-ibPj_HW79h4nnMoX4EP,UgzjEf6qlV5N33I8XQl4AaABAg,oMsLffZuMe8,UCyfBW7q0SwkdPVYyr5yIVIw,@goldmajestar8851,https://yt3.ggpht.com/ytc/AIdro_nwBme2Z9MYbX2q-q_DT7P1E4r2f49zE8Wrniggq4caE-A=s48-c-k-c0x00ffffff-no-rj,2022-10-12T08:40:02,@@freindpanameno1160 habla lo que quieras sufridor el presente es hoy y BIDEN no está deportando,0,true,,
UgzjEf6qlV5N33I8XQl4AaABAg.9h-ibPj_HW79hGqqpBJuHj,UgzjEf6qlV5N33I8XQl4AaABAg,oMsLffZuMe8,UCfudtPlVH9Y_jVqdh4sEjjg,@psgeselmasgrande.915,https://yt3.ggpht.com/AXnd1GmI8oTfyqutYO6MzEt-lQBKmLRz5GabwA6SnKf_c72jHDvT0RYDg0to7KncjlILHWDk1Q=s48-c-k-c0x00ffffff-no-rj,2022-10-17T00:57:37,@@freindpanameno1160 entonces no opines,0,true,,
UgzjEf6qlV5N33I8XQl4AaABAg.9h-ibPj_HW79hI20Nlxr_j,UgzjEf6qlV5N33I8XQl4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T12:03:09,"TRUMP 2024 YA ESTAN DEPORTANDO LOS ,BIDEN NO SE MANDA SOLO JAJAJA",0,true,,
UgxFGVHK5EZ3VM_nXy54AaABAg.9h-ZCG9AUYN9h1Gg0jNpdt,UgxFGVHK5EZ3VM_nXy54AaABAg,oMsLffZuMe8,UC8X2oLjIFyKLMMDnBwbMXlw,@MartinGarrixGT,https://yt3.ggpht.com/ytc/AIdro_ldN2w9KTSRiF6kL4LvIF-sBUhu7PG0wIMusNL0xaBGrw=s48-c-k-c0x00ffffff-no-rj,2022-10-10T23:44:13,Pueden pasar siempre y cuando lo hagan legalmente y ordenado. Las leyes de un país y su soberanía está sobre cualquier cosa.,0,true,,
Ugy8irCGXQUbAz-7B054AaABAg.9h-DxzqC-Cv9h0XEO2h0Md,Ugy8irCGXQUbAz-7B054AaABAg,oMsLffZuMe8,UCUx9W6_ZWJNNpoIla_TDyGA,@marianellarojas7355,https://yt3.ggpht.com/ytc/AIdro_k0AA6Qvxn9YmrEhfm0V0CfFpgAmObPePsQAyyVF30=s48-c-k-c0x00ffffff-no-rj,2022-10-10T16:49:37,"No puede si supieras la cantidad de venezolanos con doble nacionalidad en tù paìs, las televisoras hablan de venezolanos por como hablan, pero tienen doble nacionalidad por lo tanto no los pueden deportar",0,true,,
Ugy8irCGXQUbAz-7B054AaABAg.9h-DxzqC-Cv9h6DHCtTs9M,Ugy8irCGXQUbAz-7B054AaABAg,oMsLffZuMe8,UCYaz0TyZ23Y88jjgq1arzIQ,@yeseniasanabria7180,https://yt3.ggpht.com/ytc/AIdro_l_C19Jsbde4qHCLM1XVZ_nSvdFGbKu_qQClxuTXl4_xZ-dn43AHADrvwf4kW35xk71gA=s48-c-k-c0x00ffffff-no-rj,2022-10-12T21:50:41,Verdad ridículo que va estar haciendo eso Colombia cuando media mitad de Colombia está en vnzla,0,true,,
Ugzayp6U0fIeUA1T54x4AaABAg.9gzuD0M66mc9h0k27Sufkx,Ugzayp6U0fIeUA1T54x4AaABAg,oMsLffZuMe8,UCKk1bE-SgZSn0o7elheVcVQ,@anonimu480,https://yt3.ggpht.com/ytc/AIdro_lN1r14JyVE1HV827fOA4jwcUpML9JATe2vub3wBZwgdO1_u1mEpcWHSejRd9oj5lcaaA=s48-c-k-c0x00ffffff-no-rj,2022-10-10T18:50:16,GUATEMALA  LE  TIENE  MIEDO  A  LOS  EEUU  Y  ESAS  SON  ORDENES  DE  WASHINGTON  Y  AL  IGUAL  QUE  MEXICO   PARA  NO  DEJAR  PASAR  GENTE,0,true,,
Ugzayp6U0fIeUA1T54x4AaABAg.9gzuD0M66mc9h1_tTeXG4D,Ugzayp6U0fIeUA1T54x4AaABAg,oMsLffZuMe8,UCZKO7gfc177ZfoYg5fje6GQ,@freindpanameno1160,https://yt3.ggpht.com/ytc/AIdro_nzCuf-q-Mm05mKxmMqZm_pg67EGyw-SaS8sVSX12o=s48-c-k-c0x00ffffff-no-rj,2022-10-11T02:40:49,"@@marianellarojas7355 hay algo que se llama emprendimiento, pero con 23 años con el chavismo-maburro, no sabe lo que significa, solo sabe que el gobierno lo cargue y mantenga. <a href=""http://www.youtube.com/results?search_query=%23horror"">#horror</a> p.d.: el Miss Venezuela, lo hará el otro mes y el boleto más barato es de 40 dólares el más caro está rodando los 500 dólares, y eso q no tiene plata. Son muy vanales y superficiales.",0,true,,
Ugzayp6U0fIeUA1T54x4AaABAg.9gzuD0M66mc9h2WJHeQ_hc,Ugzayp6U0fIeUA1T54x4AaABAg,oMsLffZuMe8,UC5v5yxGQSbKM-SAKA3pHdpA,@joserobalino4628,https://yt3.ggpht.com/ytc/AIdro_nbnIwyYsF5KGzS2pWd-Bbv2zgtWKXIXYtKtnh9Q669BzQAGM9gxLELfbqgp3aEheu7BQ=s48-c-k-c0x00ffffff-no-rj,2022-10-11T11:20:02,Lara Lupp ay buenos y malos a los Venezolanos les gusta la vida fácil,0,true,,
Ugw7H4GplcdAhHAVoAB4AaABAg.9gzhOf-6D3e9hCx-5zRnLK,Ugw7H4GplcdAhHAVoAB4AaABAg,oMsLffZuMe8,UC_qUnlXKBQWdJelO0dkbElw,@cruzelenasanchez8459,https://yt3.ggpht.com/ytc/AIdro_lGlpn-uf_plwEpwobQOuk-oudX8NTm1eKQOj2eWD4=s48-c-k-c0x00ffffff-no-rj,2022-10-15T12:34:21,Que pena eso cuando Vzla es un país hermoso y se vive diferente a esos sitios tan por Dios,0,true,,
Ugz0qqALDfgd5OtdZGF4AaABAg.9gzgux3eRKf9h03hIhn6G_,Ugz0qqALDfgd5OtdZGF4AaABAg,oMsLffZuMe8,UCXM8JABEgdCVPS3ZBIGqPUA,@aaronxil9755,https://yt3.ggpht.com/ytc/AIdro_lE-2v4pt1Am5Vt4Pedf4xjFjaVCExlg_cJVl7OY2xcwvV1BhXRzUSHIHLwFa5dONFuTw=s48-c-k-c0x00ffffff-no-rj,2022-10-10T12:31:33,Guatemala nunca manda caravana ellos pagan todo es más hasta le dan dinero a tu país y a tus narcos cuando los interceptan y piden rescate eso ya es un negocio en México.,0,true,,
Ugz0qqALDfgd5OtdZGF4AaABAg.9gzgux3eRKf9h44GRbLAW1,Ugz0qqALDfgd5OtdZGF4AaABAg,oMsLffZuMe8,UCT3DK8qsRwVaGObrBDnIs5A,@hannyrodriguezrowlands5332,https://yt3.ggpht.com/SrffLUaDWbC8_TfpWd-hzP2ABFaG68eUZU-tYkOzhWAYXOEoGh2VI_2JJKwqUTPtMVGID5ecgQ=s48-c-k-c0x00ffffff-no-rj,2022-10-12T01:53:27,Tengo entendido que los de Guatemala pagan coyote y se van en camión y los policías de México les roban a ellos y a otras nacionalidades,0,true,,
UgxLJlEqo8KbVh6Vqdd4AaABAg.9gzgIxe9e8p9gzhj8SXilY,UgxLJlEqo8KbVh6Vqdd4AaABAg,oMsLffZuMe8,UCXI06eeX75xpB8wNH29GK9g,@flower5396,https://yt3.ggpht.com/fumc-B2V5uxHupYfKsyfkuXdQuHJALa_Lp-D1PoiWzua4QPapUZUkrJaOENglBcpx3xcy9kTGQ=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:51:35,Así es.,0,true,,
UgzlDw_UT8Ubsz_MYud4AaABAg.9gzbm6BY7Ss9gzmI4uaRLZ,UgzlDw_UT8Ubsz_MYud4AaABAg,oMsLffZuMe8,UC5AerwoA9SIeIWb_8Eoq5pg,@roxanasalmeron4213,https://yt3.ggpht.com/ytc/AIdro_ljylrgTycf_7N_FX_6GcfT92VLWPizqd7KIAeOrJY=s48-c-k-c0x00ffffff-no-rj,2022-10-10T00:31:27,Al fin veo un comentario coherente y justo,0,true,,
UgzlDw_UT8Ubsz_MYud4AaABAg.9gzbm6BY7Ss9h-OMiNyRwN,UgzlDw_UT8Ubsz_MYud4AaABAg,oMsLffZuMe8,UCnjt2Q-y4lphH7KVqxd_YLQ,@Misifusmiau,https://yt3.ggpht.com/ytc/AIdro_kAaI20QFh79JEe9hdoIWBOOZY-aHHdVsoW6zIIcbSuaA=s48-c-k-c0x00ffffff-no-rj,2022-10-10T06:12:52,"los mexicanos no entraron en masa, 2000 por día, no llegaron a carpas para recibir y no mintieron de un asilo que no existe.",0,true,,
UgzlDw_UT8Ubsz_MYud4AaABAg.9gzbm6BY7Ss9h1akK6U6gV,UgzlDw_UT8Ubsz_MYud4AaABAg,oMsLffZuMe8,UCZKO7gfc177ZfoYg5fje6GQ,@freindpanameno1160,https://yt3.ggpht.com/ytc/AIdro_nzCuf-q-Mm05mKxmMqZm_pg67EGyw-SaS8sVSX12o=s48-c-k-c0x00ffffff-no-rj,2022-10-11T02:48:18,"Porque se hace la víctima. Guatemala solo está cumpliendo la ley migratoria, está en todo su derecho.",0,true,,
UgzlDw_UT8Ubsz_MYud4AaABAg.9gzbm6BY7Ss9h9-GUufrWL,UgzlDw_UT8Ubsz_MYud4AaABAg,oMsLffZuMe8,UCkzDywIM3ziejLjHdyYT7Xg,@cubangirl6808,https://yt3.ggpht.com/ytc/AIdro_n68ziQLwlP2zE2AoW58ea3RWol98GNssqM9F9i2ODfKsPj4j3sBfuxm6Wo8-ppOXb3Jw=s48-c-k-c0x00ffffff-no-rj,2022-10-13T23:45:58,@@freindpanameno1160 <br>Y porque los guatemaltecos no respetaron las leyes de EEUU al entrar ilegalmente???<br>Sabes cuántos guatemaltecos han cruzado EEUU ilegalmente??????<br><br>MILLONES!!!!!! MILLONES!!!!!,0,true,,
UgzlDw_UT8Ubsz_MYud4AaABAg.9gzbm6BY7Ss9h9PhGtaSWv,UgzlDw_UT8Ubsz_MYud4AaABAg,oMsLffZuMe8,UCZKO7gfc177ZfoYg5fje6GQ,@freindpanameno1160,https://yt3.ggpht.com/ytc/AIdro_nzCuf-q-Mm05mKxmMqZm_pg67EGyw-SaS8sVSX12o=s48-c-k-c0x00ffffff-no-rj,2022-10-14T03:36:57,"@@cubangirl6808 y porque uno robó, ustedes también van a robar. Pésimo argumento, lo ilegal es ilegal, ya sea lo de tu país o lo de ellos. Está Mal, es así de simple.",0,true,,
Ugw5RHqJ747Eqw23PRt4AaABAg.9gzacavCclw9h1ayMPwWvP,Ugw5RHqJ747Eqw23PRt4AaABAg,oMsLffZuMe8,UCZKO7gfc177ZfoYg5fje6GQ,@freindpanameno1160,https://yt3.ggpht.com/ytc/AIdro_nzCuf-q-Mm05mKxmMqZm_pg67EGyw-SaS8sVSX12o=s48-c-k-c0x00ffffff-no-rj,2022-10-11T02:50:13,"Después no caer que somos &quot;xenófobo&quot;, la culpa la tiene Colombia, que deja entrar y pasar a todo mundo sin documentos ni registros para echarnoslo a nosotros.",0,true,,
